steps,grad_similarity
3197,0.396638691
3198,0.252963781
3199,0.058773797
3200,0.322525889
3201,0.249290377
3202,-0.527639151
3203,0.480508745
3204,0.548445463
3205,0.189421326
3206,0.653300285
3207,-0.719304383
3208,-0.46501267
3209,-0.563373148
3210,-0.652362168
3211,-0.469083965
3212,-0.517006516
3213,-0.40286839
3214,0.016134046
3215,0.302112043
3216,-0.364636898
3217,-0.604488492
3218,-0.216216847
3219,-0.282019258
3220,-0.608366072
3221,0.165357769
3222,0.664718568
3223,0.399447262
3224,0.667180896
3225,0.221977234
3226,0.614309549
3227,0.338100731
3228,0.518873513
3229,-0.241038412
3230,0.541098297
3231,0.63152945
3232,-0.199822038
3233,0.55941844
3234,-0.116773374
3235,-0.291059554
3236,-0.553039193
3237,-0.59944278
3238,0.523428798
3239,-0.719840407
3240,-0.035137985
3241,-0.367179394
3242,0.165701553
3243,0.188542277
3244,0.707626939
3245,-0.048235975
3246,0.099824831
3247,-0.111998543
3248,-0.082677536
3249,0.579463363
3250,-0.331082553
3251,0.451955855
3252,0.646523058
3253,0.673036933
3254,-0.374264836
3255,-0.720814228
3256,-0.015775517
3257,-0.411981076
3258,0.574236155
3259,-0.521053612
3260,-0.542875767
3261,0.390615612
3262,0.517676294
3263,-0.595795274
3264,0.097693488
3265,0.012375537
3266,-0.587509751
3267,0.396711111
3268,0.114211611
3269,0.596235693
3270,-0.691798449
3271,-0.231881529
3272,0.374623865
3273,0.096892662
3274,-0.548389494
3275,0.02038575
3276,0.733292699
3277,-0.480429947
3278,0.504746854
3279,0.33300671
3280,-0.661702454
3281,0.720906794
3282,0.432185173
3283,-0.376093328
3284,0.166788131
3285,-0.762087047
3286,-0.624679565
3287,-0.602865338
3288,0.704640746
3289,0.570718646
3290,-0.756512165
3291,-0.67350626
3292,0.05641583
3293,-0.311778128
3294,-0.436010182
3295,-0.582751155
3296,-0.626458645
3297,0.72990793
3298,0.338294476
3299,0.565598249
3300,0.487286717
3301,0.49255687
3302,0.483279794
3303,-0.311248124
3304,-0.388814121
3305,0.025924254
3306,-0.70251298
3307,0.374801397
3308,-0.382692337
3309,-0.193595856
3310,0.011561036
3311,-0.551958561
3312,-0.381429762
3313,-0.381611228
3314,-0.372224003
3315,-0.559654593
3316,0.225495785
3317,0.250711828
3318,-0.51105386
3319,-0.5540061
3320,0.485170424
3321,0.140025765
3322,-0.596617699
3323,0.470873952
3324,0.387633502
3325,-0.26351881
3326,0.58087635
3327,0.4973827
3328,0.633844197
3329,0.437136531
3330,-0.599479556
3331,0.271001548
3332,0.551125169
3333,0.382060587
3334,-0.439694345
3335,-0.583937824
3336,-0.443409801
3337,-0.34976241
3338,-0.253904998
3339,0.201031432
3340,0.23849003
3341,-0.359300971
3342,-0.572944045
3343,-0.270962268
3344,-0.367690086
3345,-0.340179265
3346,-0.382933468
3347,-0.281990707
3348,0.151859999
3349,-0.597350955
3350,-0.096802197
3351,0.623042345
3352,0.025593072
3353,0.303835124
3354,0.417726576
3355,-0.603520811
3356,-0.537282765
3357,-0.665416896
3358,0.50847435
3359,-0.526686788
3360,-0.778299212
3361,-0.359455466
3362,0.429118574
3363,-0.243625075
3364,-0.260577261
3365,-0.091266945
3366,-0.427420735
3367,-0.081699044
3368,0.054476634
3369,-0.685906589
3370,0.655545831
3371,0.380744189
3372,0.531107306
3373,-0.119328476
3374,-0.397757232
3375,0.32732439
3376,-0.607602239
3377,0.465424061
3378,0.404635012
3379,-0.485505849
3380,-0.597348034
3381,-0.21794948
3382,-0.528124928
3383,0.724503458
3384,0.62227124
3385,0.599998236
3386,-0.44834587
3387,-0.442022204
3388,-0.31975159
3389,0.131883085
3390,0.562609434
3391,0.723558187
3392,0.754942179
3393,0.337716401
3394,0.57349956
3395,0.570064545
3396,-0.323257476
3397,0.41946137
3398,-0.151189029
3399,-0.729157448
3400,0.310717583
3401,0.659247518
3402,0.40433231
3403,0.113498241
3404,-0.263546467
3405,0.470742226
3406,0.52985549
3407,-0.162715629
3408,0.583009481
3409,0.317388684
3410,0.178291142
3411,-0.540314674
3412,-0.376799166
3413,-0.720667064
3414,-0.600266457
3415,-0.105966926
3416,0.269773573
3417,-0.269220769
3418,-0.404625773
3419,0.402755499
3420,-0.129836857
3421,-0.127720609
3422,-0.079891026
3423,0.34190619
3424,0.399387717
3425,0.630425394
3426,-0.474348843
3427,0.309829205
3428,0.359084249
3429,0.369968027
3430,0.373855948
3431,-0.330664754
3432,-0.310260892
3433,0.659960508
3434,0.248017803
3435,0.572623849
3436,-0.419747055
3437,-0.787165642
3438,0.242002904
3439,0.390366018
3440,-0.310846031
3441,-0.096555173
3442,0.628164172
3443,0.776523471
3444,0.081900679
3445,-0.651561797
3446,0.485807419
3447,-0.33769238
3448,-0.69462806
3449,-0.469890088
3450,-0.506112278
3451,-0.530051172
3452,-0.251838177
3453,-0.719566226
3454,-0.36289674
3455,0.57526201
3456,0.476433575
3457,-0.548083186
3458,-0.492689222
3459,-0.484308779
3460,-0.308456391
3461,-0.414196342
3462,-0.073115289
3463,-0.353160381
3464,0.264071226
3465,0.722311854
3466,-0.590473771
3467,-0.573440909
3468,-0.075408973
3469,0.049523871
3470,0.100832969
3471,0.525382221
3472,0.330950677
3473,0.651491284
3474,0.034887239
3475,0.163856134
3476,0.43960306
3477,-0.470013052
3478,-0.521314383
3479,-0.023782697
3480,-0.036345437
3481,-0.644452572
3482,0.182330817
3483,0.537075758
3484,0.72088027
3485,-0.779930949
3486,-0.466049045
3487,-0.306219906
3488,0.624925852
3489,-0.654351771
3490,-0.419095725
3491,-0.393284321
3492,-0.434560984
3493,-0.175762177
3494,0.471885443
3495,0.015131183
3496,0.090271607
3497,-0.118802644
3498,0.035995003
3499,0.356674522
3500,-0.608748376
3501,-0.078640826
3502,-0.429422915
3503,-0.617947102
3504,0.443997979
3505,0.457205892
3506,0.524046302
3507,0.573471487
3508,0.078372121
3509,0.088328533
3510,0.461287171
3511,-0.615195751
3512,-0.399821281
3513,0.032254644
3514,-0.446472675
3515,-0.643068731
3516,-0.40253824
3517,-0.480129123
3518,-0.6346246
3519,-0.74834758
3520,0.236757055
3521,-0.26541999
3522,-0.746470213
3523,-0.527713418
3524,-0.308490008
3525,0.039150223
3526,0.64882791
3527,-0.226459891
3528,-0.500835299
3529,-0.12724328
3530,0.513024867
3531,0.340038538
3532,0.240335032
3533,0.671581924
3534,0.269014627
3535,0.469702095
3536,0.300453871
3537,0.438990086
3538,0.309675366
3539,0.098249942
3540,0.491330683
3541,0.527909517
3542,-0.005456265
3543,-0.26851356
3544,-0.635993958
3545,-0.450186312
3546,0.461293697
3547,-0.579640269
3548,-0.409094691
3549,-0.449005425
3550,0.631174803
3551,0.341822386
3552,0.240643516
3553,0.502931058
3554,0.552985728
3555,0.473081797
3556,0.702398479
3557,0.592856228
3558,0.456669211
3559,-0.477291226
3560,0.446168005
3561,0.696847141
3562,-0.203377843
3563,0.598900378
3564,0.353680968
3565,0.361075103
3566,-0.36813283
3567,-0.436513722
3568,0.003310867
3569,0.384031117
3570,0.173542827
3571,0.579811931
3572,0.365721285
3573,0.758753181
3574,-0.24821119
3575,0.391982466
3576,0.363420576
3577,-0.58649081
3578,-0.11332614
3579,-0.729999781
3580,0.123465747
3581,-0.420432925
3582,-0.779573321
3583,-0.58877629
3584,-0.325657189
3585,-0.664913297
3586,0.257110238
3587,-0.334319055
3588,-0.200260118
3589,0.165612832
3590,-0.582951307
3591,0.546101987
3592,-0.231847808
3593,0.272892296
3594,-0.324861944
3595,-0.24167344
3596,-0.318915069
3597,0.37716648
3598,0.622965991
3599,0.471003443
3600,0.337475717
3601,-0.667887926
3602,-0.246072873
3603,0.334849775
3604,0.409184396
3605,0.640014648
3606,0.420696676
3607,0.518086791
3608,0.405846417
3609,-0.503220379
3610,-0.174086869
3611,-0.217807949
3612,0.717888832
3613,0.686064363
3614,0.726708055
3615,0.612072229
3616,-0.588152647
3617,-0.422300696
3618,-0.47036013
3619,0.321668088
3620,0.496926665
3621,0.73619163
3622,0.31151855
3623,0.710531533
3624,-0.214116514
3625,-0.436166734
3626,-0.67647171
3627,-0.158415407
3628,-0.354975402
3629,0.744073331
3630,0.368013233
3631,0.031901687
3632,-0.353115618
3633,0.429958999
3634,0.66200465
3635,0.718346477
3636,0.660634995
3637,-0.002203196
3638,-0.440626264
3639,0.298841417
3640,-0.077263594
3641,-0.291358292
3642,-0.435431153
3643,0.275258422
3644,-0.66710788
3645,0.58893007
3646,0.091201283
3647,0.561326861
3648,-0.426238
3649,-0.579123795
3650,-0.394878268
3651,-0.567987084
3652,-0.252617657
3653,-0.273880363
3654,-0.558450639
3655,-0.456340402
3656,-0.506869555
3657,0.421083391
3658,0.385281324
3659,0.649270892
3660,0.593211293
3661,0.525475979
3662,0.291433901
3663,-0.561505497
3664,-0.558946848
3665,-0.553815067
3666,-0.329141855
3667,0.362828135
3668,-0.25345549
3669,0.419167936
3670,-0.081743322
3671,-0.226522878
3672,-0.251586854
3673,-0.587044358
3674,0.368010193
3675,0.478869796
3676,0.193162233
3677,0.334827662
3678,0.463975877
3679,0.265733182
3680,0.217396557
3681,0.038892262
3682,0.45264098
3683,0.222841114
3684,-0.424615949
3685,0.25570482
3686,-0.586310029
3687,-0.466669947
3688,-0.034747384
3689,-0.371017367
3690,-0.637940586
3691,0.094601601
3692,0.285536587
3693,0.50820142
3694,0.659695983
3695,0.496754169
3696,0.748639107
3697,0.529175758
3698,0.370126754
3699,0.293764651
3700,-0.627087653
3701,-0.302786976
3702,-0.460698634
3703,-0.570209384
3704,-0.23320213
3705,0.625078201
3706,-0.123834826
3707,0.234726936
3708,0.228872359
3709,0.605864882
3710,0.582264066
3711,-0.269981921
3712,-0.246997684
3713,-0.067141861
3714,-0.4280186
3715,0.643419802
3716,-0.584568441
3717,-0.676801324
3718,-0.350049496
3719,-0.384470165
3720,0.389921248
3721,0.565316796
3722,0.634440958
3723,0.795770645
3724,0.373697013
3725,-0.418338537
3726,0.291490227
3727,-0.65651232
3728,-0.39770174
3729,-0.485893875
3730,-0.232871115
3731,0.429144382
3732,0.787576139
3733,0.009447124
3734,-0.215431526
3735,-0.513489842
3736,0.568075418
3737,0.315969944
3738,-0.276441544
3739,0.709625721
3740,-0.544747412
3741,-0.547365427
3742,-0.15199706
3743,-0.322101414
3744,0.029508721
3745,0.371129423
3746,0.669466972
3747,0.484108537
3748,-0.215298563
3749,0.527061343
3750,0.691106796
3751,0.132639289
3752,0.050271936
3753,
3754,
3755,0.581904531
3756,-0.270156622
3757,0.456085861
3758,0.533591628
3759,0.10225641
3760,0.105298713
3761,0.311670065
3762,0.685344338
3763,-0.428132236
3764,-0.550415277
3765,-0.113405272
3766,0.468933761
3767,0.523365796
3768,0.538648725
3769,-0.573098779
3770,-0.300796837
3771,0.511819363
3772,-0.384117931
3773,-0.363068104
3774,-0.327083886
3775,-0.09561535
3776,-0.697299004
3777,-0.596326709
3778,-0.40158844
3779,-0.196165055
3780,-0.157317102
3781,-0.50289166
3782,0.243980944
3783,-0.548393369
3784,-0.550568402
3785,0.291636646
3786,0.357147038
3787,0.280022621
3788,0.705212355
3789,0.616558909
3790,-0.100740872
3791,0.147440732
3792,0.350118995
3793,-0.232656211
3794,-0.347681612
3795,-0.074237928
3796,-0.373809189
3797,-0.556098342
3798,-0.250299007
3799,-0.491676867
3800,0.619639993
3801,-0.152212545
3802,-0.539222121
3803,-0.377568245
3804,0.464237601
3805,0.696266174
3806,0.02936177
3807,0.151775241
3808,-0.229981482
3809,-0.643486738
3810,-0.172470331
3811,-0.201186106
3812,0.702845395
3813,0.335827917
3814,-0.238664359
3815,0.178509027
3816,0.602696478
3817,0.62085712
3818,-0.618636668
3819,-0.562417626
3820,-0.464665025
3821,0.0878326
3822,0.053252548
3823,-0.576666594
3824,-0.524983585
3825,0.176475614
3826,0.702863336
3827,0.590272427
3828,0.725071907
3829,0.006662235
3830,-0.331832498
3831,0.298406661
3832,-0.524212778
3833,0.627926886
3834,0.658668697
3835,-0.487978578
3836,-0.28733179
3837,-0.605873227
3838,-0.384304821
3839,-0.657092571
3840,-0.297485858
3841,-0.498376429
3842,-0.474907398
3843,-0.162344545
3844,0.546995938
3845,0.325205028
3846,-0.237367064
3847,0.054900374
3848,0.298457026
3849,0.504767835
3850,-0.454036415
3851,-0.37905544
3852,-0.492482483
3853,-0.591587663
3854,-0.672492385
3855,-0.532135904
3856,-0.443620086
3857,-0.332241267
3858,0.172312379
3859,-0.296111315
3860,0.338470578
3861,0.205746934
3862,-0.534824133
3863,-0.077709429
3864,0.418568313
3865,0.223316744
3866,-0.290794432
3867,-0.563923657
3868,-0.768039346
3869,-0.083415747
3870,0.595457852
3871,0.30040884
3872,-0.488762885
3873,0.37158072
3874,-0.36141184
3875,-0.526179314
3876,-0.760646522
3877,0.534532666
3878,-0.469525635
3879,0.149768218
3880,0.116354674
3881,0.389865577
3882,-0.684716105
3883,-0.506073833
3884,-0.456107914
3885,0.356325686
3886,0.340024352
3887,-0.104291849
3888,-0.648461699
3889,-0.7127406
3890,0.587317944
3891,-0.588094234
3892,-0.270317942
3893,0.600844026
3894,0.324178874
3895,-0.180515647
3896,-0.627063572
3897,0.020855412
3898,-0.109973133
3899,-0.651855111
3900,-0.439319968
3901,0.698223114
3902,-0.448714137
3903,0.041735362
3904,0.119475827
3905,-0.491724491
3906,-0.485586941
3907,-0.358450621
3908,-0.141041338
3909,0.314257562
3910,0.708762884
3911,0.083191738
3912,-0.442678034
3913,0.491162598
3914,-0.277612865
3915,0.148732737
3916,0.427817315
3917,0.036902979
3918,0.119215593
3919,0.628307939
3920,0.054962717
3921,0.490330696
3922,0.227486297
3923,-0.616883039
3924,-0.405372024
3925,-0.622939408
3926,-0.54189986
3927,-0.472477138
3928,-0.308342248
3929,-0.43622002
3930,0.17220813
3931,0.042871401
3932,0.043873623
3933,-0.307083935
3934,-0.314983785
3935,0.022920016
3936,0.18351993
3937,-0.012619965
3938,0.120619588
3939,0.334857583
3940,0.036495201
3941,0.631604731
3942,-0.397292316
3943,-0.727146626
3944,-0.349798024
3945,-0.075158656
3946,0.246454388
3947,-0.160511851
3948,-0.248003393
3949,-0.466490507
3950,-0.461296856
3951,-0.016603837
3952,-0.405812621
3953,-0.41459471
3954,-0.35347271
3955,0.373919398
3956,-0.460513413
3957,-0.557782173
3958,0.566106319
3959,0.518921375
3960,0.507575572
3961,0.227042928
3962,0.120320238
3963,-0.476077408
3964,-0.317545056
3965,0.34113729
3966,-0.286226779
3967,-0.618235588
3968,-0.008629544
3969,-0.215235442
3970,0.386915177
3971,0.192114815
3972,0.091318533
3973,-0.288299114
3974,-0.121492021
3975,-0.336852789
3976,0.192480043
3977,0.307970494
3978,0.164045438
3979,0.318679988
3980,-0.719391346
3981,-0.668482423
3982,-0.429348826
3983,0.348905236
3984,0.577200532
3985,-0.630284429
3986,-0.155240983
3987,-0.234552801
3988,-0.499490499
3989,-0.475800097
3990,-0.55695641
3991,-0.163877159
3992,-0.459959298
3993,0.722110391
3994,-0.493430942
3995,-0.10771966
3996,-0.596460283
3997,-0.320281893
3998,0.391998142
3999,0.044951148
4000,0.210646123
4001,-0.695787311
4002,0.415271103
4003,0.254754692
4004,0.660592437
4005,-0.595843792
4006,-0.123861298
4007,0.478380293
4008,0.105952039
4009,0.302922308
4010,0.567046881
4011,0.086990878
4012,0.325423598
4013,0.572975874
4014,0.156721696
4015,-0.424034327
4016,-0.040150542
4017,0.56891799
4018,-0.150127232
4019,-0.710826218
4020,-0.673219323
4021,-0.632381618
4022,-0.137956262
4023,0.11102201
4024,-0.575871825
4025,0.302286863
4026,-0.3017658
4027,0.097031519
4028,0.424172968
4029,-0.37038219
4030,0.561344385
4031,0.194908664
4032,0.293235481
4033,-0.382190764
4034,-0.43311286
4035,0.12150117
4036,-0.525958657
4037,-0.667715192
4038,-0.516888738
4039,0.373467922
4040,0.317806274
4041,0.53036356
4042,-0.425103247
4043,-0.249738574
4044,0.398443609
4045,0.396506935
4046,0.05629614
4047,0.220161274
4048,0.498539627
4049,-0.543248832
4050,0.56088537
4051,0.298762828
4052,0.038798355
4053,-0.051700648
4054,-0.764835835
4055,-0.37702468
4056,0.661333263
4057,0.379305959
4058,0.524465203
4059,0.550759971
4060,0.24244836
4061,-0.51886797
4062,0.112984225
4063,-0.269696534
4064,-0.665789366
4065,-0.353796601
4066,-0.238622159
4067,-0.037548363
4068,-0.441318154
4069,-0.445725262
4070,0.343631506
4071,-0.467053115
4072,-0.249020949
4073,-0.687277317
4074,-0.421872854
4075,-0.17493549
4076,-0.568377614
4077,-0.211860135
4078,-0.284707427
4079,-0.3627249
4080,-0.288528532
4081,0.325814366
4082,-0.391040325
4083,0.00522124
4084,0.353893995
4085,-0.014145337
4086,0.551137149
4087,-0.421860427
4088,-0.577154636
4089,-0.562527597
4090,-0.448109269
4091,0.644164801
4092,-0.277487576
4093,0.625554204
4094,-0.089972384
4095,-0.53086108
4096,0.622159541
4097,0.410673261
4098,0.166398466
4099,-0.563325405
4100,-0.15169695
4101,0.549493074
4102,0.376865238
4103,-0.379840225
4104,-0.500205219
4105,-0.27008611
4106,-0.40717113
4107,0.327029407
4108,0.402239025
4109,0.258085161
4110,0.332923412
4111,-0.048965469
4112,-0.106438294
4113,0.015851848
4114,-0.584273994
4115,-0.358966768
4116,-0.544130862
4117,-0.006300595
4118,-0.491482764
4119,0.419329673
4120,0.682244599
4121,-0.304043829
4122,-0.14227879
4123,-0.166368514
4124,-0.248419017
4125,0.427920491
4126,0.50759697
4127,0.44555226
4128,0.248232901
4129,0.592497945
4130,0.311434448
4131,-0.093528055
4132,-0.570022941
4133,-0.504305005
4134,0.568618417
4135,0.237206355
4136,-0.598246455
4137,0.33287394
4138,0.631929278
4139,0.522759736
4140,0.361860216
4141,0.742456317
4142,0.617151499
4143,-0.320034057
4144,0.554285049
4145,-0.355378062
4146,-0.555438817
4147,-0.45175159
4148,-0.492070973
4149,-0.040705934
4150,-0.377715647
4151,0.228517428
4152,0.610090911
4153,0.588716507
4154,0.476626396
4155,0.391210407
4156,-0.215130463
4157,-0.584026575
4158,-0.240980864
4159,-0.622864246
4160,-0.234955579
4161,0.345994055
4162,0.510345459
4163,-0.008466177
4164,0.50114274
4165,0.515510917
4166,0.593928456
4167,-0.428620487
4168,-0.306540012
4169,-0.597658277
4170,0.592262208
4171,-0.281298876
4172,0.537513494
4173,-0.427284032
4174,0.612987161
4175,0.160016954
4176,-0.455713332
4177,0.649714053
4178,0.244262189
4179,0.247209936
4180,-0.577756703
4181,-0.738929868
4182,0.111822523
4183,-0.333071411
4184,-0.279734313
4185,-0.281489551
4186,-0.104755774
4187,-0.53016448
4188,-0.546916723
4189,-0.522090793
4190,0.101095743
4191,0.286523342
4192,0.087486297
4193,-0.531027555
4194,0.533947825
4195,-0.245824814
4196,-0.60970515
4197,-0.390313059
4198,-0.411617339
4199,-0.511717439
4200,0.427380145
4201,-0.138936713
4202,-0.104299709
4203,-0.208106115
4204,0.629829526
4205,0.73284328
4206,0.450538695
4207,0.650317192
4208,-0.65495646
4209,-0.29156971
4210,-0.415672958
4211,-0.442038655
4212,0.339170814
4213,-0.377200902
4214,-0.143500954
4215,-0.630844593
4216,0.592325211
4217,0.307954073
4218,0.500124276
4219,0.742358327
4220,-0.149294481
4221,0.09071137
4222,-0.509613574
4223,-0.30971241
4224,-0.588765264
4225,-0.479447663
4226,0.212005794
4227,-0.62757206
4228,-0.538792014
4229,-0.39574784
4230,-0.56478107
4231,-0.572411478
4232,-0.468257666
4233,-0.536482811
4234,-0.419619083
4235,-0.70535624
4236,0.176643521
4237,-0.733768582
4238,-0.742977619
4239,-0.264682889
4240,0.3071208
4241,0.19188714
4242,0.252898395
4243,-0.340069443
4244,-0.35899359
4245,0.431409091
4246,0.064566515
4247,-0.248806864
4248,0.448688388
4249,-0.168524146
4250,-0.601267338
4251,0.297968507
4252,-0.433781177
4253,-0.491461456
4254,0.300694138
4255,0.730874538
4256,0.660003722
4257,0.160657451
4258,0.696817398
4259,0.539866924
4260,0.406454861
4261,-0.127200991
4262,0.406382442
4263,0.00515113
4264,0.01610538
4265,0.526233315
4266,0.386034966
4267,0.156125039
4268,0.335959166
4269,0.538329303
4270,-0.52664268
4271,-0.663214564
4272,0.163441628
4273,-0.056282893
4274,-0.020261556
4275,0.542235374
4276,0.239936501
4277,0.475365758
4278,-0.493119061
4279,-0.365559757
4280,0.012202129
4281,0.326582074
4282,0.336356431
4283,0.115263693
4284,0.498946577
4285,0.527628005
4286,0.442810833
4287,0.416413724
4288,-0.639939308
4289,-0.443310708
4290,-0.403281838
4291,-0.559576988
4292,0.068697229
4293,-0.531710863
4294,-0.401901066
4295,-0.623669505
4296,-0.274928004
4297,-0.631027341
4298,-0.357346892
4299,-0.557105541
4300,-0.67818284
4301,-0.040991042
4302,0.492349356
4303,0.467163324
4304,-0.473424017
4305,-0.585461497
4306,-0.351050675
4307,-0.175544322
4308,0.43766436
4309,0.373979807
4310,0.562317431
4311,-0.262098104
4312,0.226826191
4313,0.089411147
4314,0.40946269
4315,0.444657236
4316,0.442886055
4317,-0.116402432
4318,0.469834924
4319,0.410966814
4320,0.217315882
4321,0.500273526
4322,0.43536669
4323,0.086643949
4324,0.519712508
4325,0.383389026
4326,0.465180457
4327,0.587044239
4328,-0.218919754
4329,-0.494097322
4330,-0.640067339
4331,-0.435850918
4332,0.232186466
4333,0.229657948
4334,-0.500285447
4335,-0.010719173
4336,0.047266871
4337,-0.534086645
4338,-0.68479228
4339,-0.635558605
4340,-0.12997441
4341,-0.304784685
4342,-0.288354516
4343,-0.136145666
4344,0.555422783
4345,-0.393955052
4346,0.065151826
4347,0.175099701
4348,-0.274487793
4349,0.123498566
4350,0.476917148
4351,0.379608482
4352,0.336319268
4353,-0.050675713
4354,-0.087324798
4355,0.135562867
4356,0.299474388
4357,-0.406741381
4358,-0.215592369
4359,-0.490917802
4360,-0.217332527
4361,-0.349376231
4362,-0.105317317
4363,0.454316407
4364,0.581671476
4365,0.106611781
4366,-0.468250096
4367,0.107236996
4368,-0.231643096
4369,0.244801566
4370,0.638874114
4371,0.313734174
4372,-0.367741734
4373,-0.526789904
4374,0.440130532
4375,0.483670503
4376,0.592494071
4377,-0.514842033
4378,-0.009275984
4379,0.556172013
4380,0.608721256
4381,-0.659346581
4382,-0.235189453
4383,-0.679827988
4384,-0.629896462
4385,-0.22973223
4386,-0.682386756
4387,-0.421058804
4388,-0.56778717
4389,-0.623942137
4390,-0.759889483
4391,-0.458300948
4392,-0.510517478
4393,-0.434703261
4394,-0.425321847
4395,-0.433594048
4396,-0.384951174
4397,0.418217599
4398,0.044856235
4399,0.090580359
4400,-0.610810399
4401,-0.124021858
4402,-0.49084568
4403,-0.331429541
4404,-0.543688416
4405,-0.725569606
4406,-0.138088226
4407,-0.190200895
4408,-0.620394886
4409,-0.29183647
4410,0.05248471
4411,0.019413956
4412,0.25206995
4413,-0.498164862
4414,0.250646353
4415,0.433984399
4416,-0.641067863
4417,0.303460538
4418,-0.50055635
4419,-0.67880249
4420,-0.094132364
4421,-0.598322213
4422,0.434896111
4423,0.383979112
4424,-0.355407208
4425,-0.39838475
4426,-0.449367642
4427,0.281203985
4428,0.328449845
4429,-0.353431761
4430,-0.328918397
4431,0.031061962
4432,0.184907213
4433,0.354424268
4434,0.465748847
4435,0.457363844
4436,0.161028892
4437,-0.196546301
4438,-0.55799526
4439,-0.525216937
4440,-0.464143395
4441,-0.660314441
4442,-0.467474699
4443,-0.67789346
4444,-0.459628493
4445,-0.553543925
4446,0.035126075
4447,0.102341756
4448,0.361318588
4449,0.188540041
4450,-0.195918351
4451,0.1304885
4452,0.537597418
4453,-0.346898079
4454,0.445119113
4455,0.432355523
4456,0.199126422
4457,0.482577533
4458,0.549585223
4459,0.587204456
4460,0.213729262
4461,-0.611011744
4462,-0.281304061
4463,-0.617536306
4464,0.118459068
4465,0.56710732
4466,-0.227366254
4467,0.040581219
4468,-0.619309604
4469,-0.1326406
4470,0.413058519
4471,-0.403135359
4472,-0.311251938
4473,-0.546382606
4474,0.368183136
4475,0.212602779
4476,-0.302937746
4477,-0.527614176
4478,-0.484159142
4479,0.409407556
4480,-0.005694574
4481,-0.538433909
4482,0.689585805
4483,0.566827893
4484,0.407589674
4485,0.346922606
4486,-0.159474522
4487,-0.551328301
4488,-0.440044463
4489,0.595019937
4490,0.254856467
4491,0.213068932
4492,0.078028858
4493,-0.631076336
4494,0.146996379
4495,0.256455213
4496,0.493504941
4497,0.321647823
4498,0.412959218
4499,0.476908028
4500,0.590566039
4501,0.1611747
4502,0.610688806
4503,-0.325676113
4504,-0.171096355
4505,-0.050102189
4506,-0.66393435
4507,-0.391376257
4508,-0.266064972
4509,0.206509501
4510,-0.686736822
4511,-0.45392713
4512,-0.121912397
4513,-0.137574613
4514,0.355615318
4515,-0.558063924
4516,0.07402657
4517,0.630919755
4518,-0.603444159
4519,0.572193384
4520,0.552500367
4521,0.350579381
4522,0.33164984
4523,0.498921871
4524,0.407226443
4525,0.375089586
4526,0.111559942
4527,-0.573201954
4528,-0.512625217
4529,0.138829112
4530,-0.09981472
4531,-0.408118844
4532,0.351601839
4533,0.008656621
4534,-0.366031736
4535,-0.532085419
4536,0.038616024
4537,-0.515004277
4538,0.594175458
4539,-0.280471921
4540,-0.48403728
4541,-0.624823332
4542,-0.172057062
4543,0.20440641
4544,0.328734398
4545,0.574039996
4546,-0.529898226
4547,0.015181664
4548,-0.029669799
4549,-0.689902902
4550,0.300892323
4551,-0.381515115
4552,0.02811037
4553,-0.18578437
4554,0.338387668
4555,0.510854959
4556,0.547832131
4557,-0.580498457
4558,-0.702336907
4559,-0.193937525
4560,-0.164811477
4561,-0.105005741
4562,-0.399570644
4563,-0.535622001
4564,0.575132489
4565,0.154790327
4566,0.377562582
4567,0.338577449
4568,0.650615156
4569,-0.147001356
4570,0.133971348
4571,-0.473997235
4572,-0.024638299
4573,-0.697212875
4574,0.569612801
4575,-0.564108312
4576,-0.441481113
4577,-0.202315837
4578,0.346463293
4579,-0.485698253
4580,-0.631803691
4581,0.008911114
4582,0.044985775
4583,0.135999203
4584,-0.486809611
4585,-0.43862927
4586,-0.430704027
4587,-0.320251167
4588,-0.111549206
4589,0.128118604
4590,-0.037230171
4591,-0.636438966
4592,-0.5865888
4593,0.624933124
4594,0.648083448
4595,0.565494418
4596,-0.333430886
4597,0.139920264
4598,0.439631104
4599,0.105046704
4600,-0.28666243
4601,-0.462471604
4602,-0.031133447
4603,0.380386502
4604,0.483747423
4605,-0.173212886
4606,0.464203656
4607,-0.426478148
4608,-0.689407349
4609,-0.550897121
4610,-0.438367367
4611,-0.532041192
4612,-0.246571913
4613,-0.712620139
4614,-0.496153742
4615,0.398872793
4616,0.547584295
4617,-0.609292626
4618,0.453482777
4619,-0.253740519
4620,-0.574092805
4621,-0.393932581
4622,-0.114907473
4623,-0.535353005
4624,0.473235935
4625,-0.45767647
4626,-0.620250821
4627,-0.490751624
4628,0.427845418
4629,0.010059673
4630,-0.091105983
4631,-0.467688411
4632,0.528238833
4633,0.569696188
4634,0.284888923
4635,0.659233749
4636,-0.58769834
4637,-0.38058424
4638,0.014262334
4639,0.277751535
4640,0.452667415
4641,0.427963823
4642,-0.508394063
4643,-0.513205171
4644,-0.165240735
4645,0.579385161
4646,0.359098673
4647,-0.467772812
4648,0.231442258
4649,0.366284162
4650,-0.197940618
4651,-0.106523141
4652,-0.289015412
4653,-0.003443561
4654,-0.306169868
4655,-0.418395758
4656,0.021899953
4657,-0.713251889
4658,0.055728637
4659,-0.463142753
4660,-0.312062621
4661,0.604065955
4662,0.402836561
4663,0.477685392
4664,-0.485954046
4665,-0.396115243
4666,-0.332576275
